,timestamp,source,poly,lfsr_index,db_time,sweep
79,2024-05-31T14:09:54.552642Z,defe4df80cb89ccd,1,51103,187162031,0
80,2024-05-31T14:09:54.577070Z,4d788429a9a96fca,1,90076,336596125,0
81,2024-05-31T14:09:54.597621Z,6b9e8eae9ba4601a,1,90223,769386895,1
82,2024-05-31T14:09:54.606267Z,243ac13b0e524d07,1,50854,277982180,0
83,2024-05-31T14:09:54.626687Z,6b9e8eae9ba4601a,1,49181,769420013,0
84,2024-05-31T14:09:54.677961Z,defe4df80cb89ccd,0,89976,187288387,1
85,2024-05-31T14:09:54.687103Z,6b9e8eae9ba4601a,0,89133,769466631,1
86,2024-05-31T14:09:54.696671Z,243ac13b0e524d07,0,89522,278068542,1
87,2024-05-31T14:09:54.715994Z,defe4df80cb89ccd,0,89473,187328263,1
88,2024-05-31T14:09:54.734861Z,243ac13b0e524d07,0,89025,278108419,1
89,2024-05-31T14:09:54.743464Z,4d788429a9a96fca,1,48153,336748973,0
90,2024-05-31T14:09:54.750038Z,4d788429a9a96fca,1,47910,336768912,0
91,2024-05-31T14:09:54.777880Z,6b9e8eae9ba4601a,0,88022,769566344,1
92,2024-05-31T14:09:54.787802Z,4d788429a9a96fca,0,87585,336795504,1
93,2024-05-31T14:09:54.795059Z,6b9e8eae9ba4601a,1,47080,769579500,1
94,2024-05-31T14:09:54.800698Z,4d788429a9a96fca,1,47415,336808789,1
95,2024-05-31T14:09:54.807691Z,243ac13b0e524d07,1,88229,278188205,0
96,2024-05-31T14:09:54.814854Z,243ac13b0e524d07,1,47913,278201465,1
97,2024-05-31T14:09:54.825269Z,243ac13b0e524d07,1,88056,278208156,0
98,2024-05-31T14:09:54.827183Z,6b9e8eae9ba4601a,0,46598,769619379,1
99,2024-05-31T14:09:54.832314Z,defe4df80cb89ccd,0,88326,187447950,0
100,2024-05-31T14:09:54.851111Z,6b9e8eae9ba4601a,1,46370,769639321,1
101,2024-05-31T14:09:54.877414Z,defe4df80cb89ccd,0,88012,187487857,0
102,2024-05-31T14:09:54.883131Z,6b9e8eae9ba4601a,0,87193,769666104,0
103,2024-05-31T14:09:55.030106Z,defe4df80cb89ccd,0,45574,187640622,1
104,2024-05-31T14:09:55.051472Z,4d788429a9a96fca,1,45111,337068140,1
105,2024-05-31T14:09:55.061294Z,defe4df80cb89ccd,1,45446,187660580,1
106,2024-05-31T14:09:55.072350Z,6b9e8eae9ba4601a,1,85939,769845712,0
107,2024-05-31T14:09:55.082151Z,4d788429a9a96fca,1,85530,337074876,0
108,2024-05-31T14:09:55.088259Z,defe4df80cb89ccd,1,86761,187667466,0
109,2024-05-31T14:09:55.115677Z,243ac13b0e524d07,1,45449,278500750,1
110,2024-05-31T14:09:55.216690Z,243ac13b0e524d07,1,44934,278600561,1
111,2024-05-31T14:09:55.336838Z,defe4df80cb89ccd,1,85458,187946965,0
112,2024-05-31T14:09:55.571097Z,243ac13b0e524d07,0,85112,278946912,0
113,2024-05-31T14:09:55.591351Z,243ac13b0e524d07,1,43987,278980017,1
114,2024-05-31T14:09:56.016490Z,243ac13b0e524d07,0,43506,279399510,1
115,2024-05-31T14:09:56.031203Z,4d788429a9a96fca,1,83963,338053612,1
116,2024-05-31T14:09:56.043188Z,243ac13b0e524d07,1,84871,279426384,0
117,2024-05-31T14:09:56.154740Z,defe4df80cb89ccd,0,85215,188766091,0
118,2024-05-31T14:09:56.435845Z,243ac13b0e524d07,0,43606,279819099,1
119,2024-05-31T14:09:56.449928Z,defe4df80cb89ccd,1,43070,189058762,1
120,2024-05-31T14:09:56.555875Z,defe4df80cb89ccd,1,85523,189165736,0
121,2024-05-31T14:09:56.636623Z,243ac13b0e524d07,0,43325,280018848,1
122,2024-05-31T14:09:56.715007Z,defe4df80cb89ccd,0,84908,189325471,0
123,2024-05-31T14:09:56.769080Z,243ac13b0e524d07,0,84348,280145563,0
124,2024-05-31T14:09:56.788695Z,defe4df80cb89ccd,0,41933,189398227,1
125,2024-05-31T14:09:56.855113Z,defe4df80cb89ccd,0,84208,189465213,0
126,2024-05-31T14:09:56.875015Z,243ac13b0e524d07,0,42122,280258403,1
127,2024-05-31T14:09:56.889145Z,defe4df80cb89ccd,1,41455,189498046,1
128,2024-05-31T14:09:56.947091Z,243ac13b0e524d07,0,83493,280325237,0
129,2024-05-31T14:09:56.973206Z,6b9e8eae9ba4601a,0,82855,771763240,0
130,2024-05-31T14:09:57.147323Z,243ac13b0e524d07,1,83237,280524991,0
131,2024-05-31T14:09:57.155022Z,243ac13b0e524d07,0,41557,280538024,1
132,2024-05-31T14:09:57.272889Z,6b9e8eae9ba4601a,1,82739,772062916,0
133,2024-05-31T14:09:57.295501Z,defe4df80cb89ccd,0,83688,189904679,0
134,2024-05-31T14:09:57.393563Z,243ac13b0e524d07,0,41549,280777779,1
135,2024-05-31T14:09:57.933905Z,243ac13b0e524d07,0,41987,281317302,1
136,2024-05-31T14:09:57.969409Z,defe4df80cb89ccd,1,84198,190584073,0
137,2024-05-31T14:09:58.168257Z,defe4df80cb89ccd,0,41496,190776753,1
138,2024-05-31T14:09:58.210543Z,243ac13b0e524d07,0,83972,281584035,0
139,2024-05-31T14:09:58.306620Z,243ac13b0e524d07,0,83974,281683934,0
140,2024-05-31T14:09:58.765700Z,defe4df80cb89ccd,0,41710,191376180,1
141,2024-05-31T14:09:58.805734Z,243ac13b0e524d07,0,84094,282183445,0
142,2024-05-31T14:09:58.861805Z,243ac13b0e524d07,0,84109,282243386,0
143,2024-05-31T14:09:58.928052Z,243ac13b0e524d07,0,84126,282303328,0
144,2024-05-31T14:09:58.945845Z,243ac13b0e524d07,1,84131,282323309,0
145,2024-05-31T14:09:59.212710Z,defe4df80cb89ccd,0,84462,191822858,0
146,2024-05-31T14:09:59.228436Z,243ac13b0e524d07,0,84174,282603031,0
147,2024-05-31T14:09:59.232315Z,243ac13b0e524d07,0,42340,282616038,1
148,2024-05-31T14:09:59.291937Z,defe4df80cb89ccd,0,84405,191902767,0
149,2024-05-31T14:09:59.325014Z,243ac13b0e524d07,1,84192,282702932,0
150,2024-05-31T14:09:59.511643Z,defe4df80cb89ccd,0,84104,192122494,0
151,2024-05-31T14:09:59.564856Z,243ac13b0e524d07,0,83968,282942650,0
152,2024-05-31T14:09:59.612095Z,243ac13b0e524d07,1,42313,282995646,1
153,2024-05-31T14:09:59.732006Z,243ac13b0e524d07,0,42352,283115531,1
154,2024-05-31T14:09:59.972009Z,243ac13b0e524d07,1,42129,283355250,1
155,2024-05-31T14:09:59.980726Z,243ac13b0e524d07,1,83466,283362139,0
156,2024-05-31T14:10:00.163707Z,243ac13b0e524d07,0,83085,283541892,0
157,2024-05-31T14:10:00.209560Z,4d788429a9a96fca,0,82057,342229018,1
158,2024-05-31T14:10:00.263386Z,243ac13b0e524d07,0,82881,283641757,0
159,2024-05-31T14:10:00.322904Z,243ac13b0e524d07,1,82730,283701671,0
160,2024-05-31T14:10:00.331540Z,defe4df80cb89ccd,1,82862,192941454,0
161,2024-05-31T14:10:00.463775Z,243ac13b0e524d07,0,82334,283841461,1
162,2024-05-31T14:10:00.645265Z,defe4df80cb89ccd,3,11521,193253940,1
163,2024-05-31T14:10:00.663534Z,243ac13b0e524d07,1,81648,284041144,0
164,2024-05-31T14:10:00.683041Z,4d788429a9a96fca,0,39367,342701412,0
165,2024-05-31T14:10:00.692201Z,243ac13b0e524d07,0,40225,284074199,0
166,2024-05-31T14:10:00.763880Z,defe4df80cb89ccd,0,39366,193373758,0
167,2024-05-31T14:10:00.844021Z,243ac13b0e524d07,1,80981,284220850,1
168,2024-05-31T14:10:00.883966Z,243ac13b0e524d07,1,80816,284260781,1
169,2024-05-31T14:10:00.922796Z,4d788429a9a96fca,0,38494,342941021,1
170,2024-05-31T14:10:00.930519Z,6b9e8eae9ba4601a,0,37914,775711707,0
171,2024-05-31T14:10:00.950013Z,6b9e8eae9ba4601a,1,79908,775738693,1
172,2024-05-31T14:10:00.959471Z,defe4df80cb89ccd,1,80825,193560485,1
173,2024-05-31T14:10:00.985899Z,defe4df80cb89ccd,1,80676,193600419,1
174,2024-05-31T14:10:01.028336Z,6b9e8eae9ba4601a,1,37952,775811610,0
175,2024-05-31T14:10:01.052545Z,243ac13b0e524d07,0,38981,284433626,0
176,2024-05-31T14:10:01.067227Z,defe4df80cb89ccd,1,38360,193673285,0
177,2024-05-31T14:10:01.076471Z,6b9e8eae9ba4601a,1,37397,775851485,0
178,2024-05-31T14:10:01.080850Z,4d788429a9a96fca,0,37914,343100754,0
179,2024-05-31T14:10:01.124259Z,4d788429a9a96fca,1,37566,343140662,0
180,2024-05-31T14:10:01.131130Z,4d788429a9a96fca,1,37770,343140688,0
181,2024-05-31T14:10:01.146225Z,4d788429a9a96fca,0,38024,343160710,0
182,2024-05-31T14:10:01.160297Z,defe4df80cb89ccd,1,37961,193773117,0
183,2024-05-31T14:10:01.165250Z,4d788429a9a96fca,1,37343,343180583,1
184,2024-05-31T14:10:01.168932Z,4d788429a9a96fca,1,37566,343180613,1
185,2024-05-31T14:10:01.200491Z,4d788429a9a96fca,0,37347,343220543,1
186,2024-05-31T14:10:01.206446Z,6b9e8eae9ba4601a,0,37347,775991326,0
187,2024-05-31T14:10:01.220144Z,6b9e8eae9ba4601a,1,36718,776011208,0
188,2024-05-31T14:10:01.226845Z,243ac13b0e524d07,0,79420,284600203,1
189,2024-05-31T14:10:01.240710Z,243ac13b0e524d07,1,79332,284620168,1
190,2024-05-31T14:10:01.302632Z,243ac13b0e524d07,1,79055,284680061,1
191,2024-05-31T14:10:01.310141Z,4d788429a9a96fca,0,78043,343327224,1
192,2024-05-31T14:10:01.324461Z,243ac13b0e524d07,0,78962,284700025,1
193,2024-05-31T14:10:01.363592Z,243ac13b0e524d07,0,78766,284739951,1
194,2024-05-31T14:10:01.371403Z,243ac13b0e524d07,0,37312,284753022,0
195,2024-05-31T14:10:01.384986Z,defe4df80cb89ccd,0,37191,193992758,0
196,2024-05-31T14:10:01.482227Z,6b9e8eae9ba4601a,0,35438,776270730,0
197,2024-05-31T14:10:01.588587Z,243ac13b0e524d07,0,36077,284972592,0
198,2024-05-31T14:10:01.621069Z,243ac13b0e524d07,0,77029,284999397,1
199,2024-05-31T14:10:01.646828Z,defe4df80cb89ccd,0,77131,194259158,1
200,2024-05-31T14:10:01.659085Z,6b9e8eae9ba4601a,1,34034,776450313,0
201,2024-05-31T14:10:01.664983Z,243ac13b0e524d07,1,35394,285052397,0
202,2024-05-31T14:10:01.668087Z,defe4df80cb89ccd,1,76948,194279107,1
203,2024-05-31T14:10:01.742214Z,243ac13b0e524d07,1,75936,285119093,1
204,2024-05-31T14:10:01.749584Z,6b9e8eae9ba4601a,0,33307,776530110,0
205,2024-05-31T14:10:01.758326Z,4d788429a9a96fca,0,33745,343759391,0
206,2024-05-31T14:10:01.765690Z,243ac13b0e524d07,0,34651,285132192,0
207,2024-05-31T14:10:01.772570Z,243ac13b0e524d07,0,75756,285139043,1
208,2024-05-31T14:10:01.779881Z,6b9e8eae9ba4601a,0,32922,776570005,0
209,2024-05-31T14:10:01.784171Z,4d788429a9a96fca,0,33353,343799284,0
210,2024-05-31T14:10:01.788264Z,defe4df80cb89ccd,0,33820,194391797,0
211,2024-05-31T14:10:01.797304Z,6b9e8eae9ba4601a,0,32725,776589952,0
212,2024-05-31T14:10:01.839898Z,4d788429a9a96fca,1,32792,343859129,0
213,2024-05-31T14:10:01.850774Z,4d788429a9a96fca,1,73990,343865996,0
214,2024-05-31T14:10:01.858475Z,243ac13b0e524d07,1,33692,285231930,0
215,2024-05-31T14:10:01.865636Z,243ac13b0e524d07,1,74881,285238795,1
216,2024-05-31T14:10:01.870444Z,4d788429a9a96fca,0,73825,343885948,0
217,2024-05-31T14:10:01.897402Z,defe4df80cb89ccd,1,32741,194511495,0
218,2024-05-31T14:10:01.922641Z,243ac13b0e524d07,1,74378,285298650,1
219,2024-05-31T14:10:01.967332Z,4d788429a9a96fca,0,73036,343985714,0
220,2024-05-31T14:10:01.976516Z,defe4df80cb89ccd,0,74401,194578378,1
221,2024-05-31T14:10:02.000116Z,4d788429a9a96fca,1,31428,344018738,1
222,2024-05-31T14:10:02.025090Z,243ac13b0e524d07,0,32180,285411495,1
223,2024-05-31T14:10:02.039282Z,6b9e8eae9ba4601a,1,30725,776829374,1
224,2024-05-31T14:10:02.058851Z,243ac13b0e524d07,1,73354,285438337,0
225,2024-05-31T14:10:02.127159Z,4d788429a9a96fca,0,71945,344145369,0
226,2024-05-31T14:10:02.134884Z,defe4df80cb89ccd,0,73315,194738034,0
227,2024-05-31T14:10:02.159536Z,243ac13b0e524d07,0,72711,285538128,0
228,2024-05-31T14:10:02.183109Z,4d788429a9a96fca,1,71563,344205244,0
229,2024-05-31T14:10:02.202317Z,243ac13b0e524d07,1,72452,285578044,0
230,2024-05-31T14:10:02.247486Z,defe4df80cb89ccd,0,72547,194857785,0
231,2024-05-31T14:10:02.268066Z,defe4df80cb89ccd,1,72414,194877742,0
232,2024-05-31T14:10:02.340263Z,defe4df80cb89ccd,1,29675,194950537,1
233,2024-05-31T14:10:02.366647Z,243ac13b0e524d07,1,29959,285750779,1
234,2024-05-31T14:10:02.379877Z,6b9e8eae9ba4601a,0,28450,777168648,1
235,2024-05-31T14:10:02.385963Z,defe4df80cb89ccd,0,71530,194997473,0
236,2024-05-31T14:10:02.399985Z,243ac13b0e524d07,0,71031,285777603,0
237,2024-05-31T14:10:02.418237Z,defe4df80cb89ccd,1,29071,195030355,1
238,2024-05-31T14:10:02.427060Z,4d788429a9a96fca,1,69754,344444696,1
239,2024-05-31T14:10:02.438170Z,243ac13b0e524d07,1,70711,285817509,0
240,2024-05-31T14:10:02.444746Z,4d788429a9a96fca,0,69597,344464650,1
241,2024-05-31T14:10:02.459851Z,defe4df80cb89ccd,0,28737,195070259,1
242,2024-05-31T14:10:02.466222Z,243ac13b0e524d07,0,70546,285837462,0
243,2024-05-31T14:10:02.505459Z,6b9e8eae9ba4601a,1,69569,777295379,0
244,2024-05-31T14:10:02.510788Z,defe4df80cb89ccd,1,70554,195117188,0
245,2024-05-31T14:10:02.578578Z,6b9e8eae9ba4601a,0,26634,777368141,1
246,2024-05-31T14:10:02.599213Z,6b9e8eae9ba4601a,1,26435,777388088,1
247,2024-05-31T14:10:02.607764Z,defe4df80cb89ccd,1,69665,195216939,0
248,2024-05-31T14:10:02.615494Z,6b9e8eae9ba4601a,1,68689,777395130,0
249,2024-05-31T14:10:02.622229Z,243ac13b0e524d07,1,27832,285990180,1
250,2024-05-31T14:10:02.627527Z,4d788429a9a96fca,0,26643,344637306,1
251,2024-05-31T14:10:02.631000Z,defe4df80cb89ccd,0,69489,195236889,0
252,2024-05-31T14:10:02.633661Z,243ac13b0e524d07,0,27633,286010126,1
253,2024-05-31T14:10:02.641929Z,6b9e8eae9ba4601a,0,68389,777435040,0
254,2024-05-31T14:10:02.654739Z,6b9e8eae9ba4601a,1,25825,777447925,1
255,2024-05-31T14:10:02.660736Z,4d788429a9a96fca,1,67705,344684110,0
256,2024-05-31T14:10:02.662076Z,6b9e8eae9ba4601a,1,68261,777454998,1
257,2024-05-31T14:10:02.663888Z,243ac13b0e524d07,1,27239,286050020,0
258,2024-05-31T14:10:02.681354Z,243ac13b0e524d07,1,68555,286056906,1
259,2024-05-31T14:10:02.702214Z,4d788429a9a96fca,0,67401,344724018,0
260,2024-05-31T14:10:02.705480Z,6b9e8eae9ba4601a,0,67968,777494908,1
261,2024-05-31T14:10:02.720035Z,243ac13b0e524d07,0,68324,286096827,1
262,2024-05-31T14:10:02.735859Z,243ac13b0e524d07,0,68209,286116787,1
263,2024-05-31T14:10:02.839304Z,defe4df80cb89ccd,1,25360,195449310,0
264,2024-05-31T14:10:02.879124Z,243ac13b0e524d07,0,67303,286256493,1
265,2024-05-31T14:10:02.945593Z,6b9e8eae9ba4601a,1,66333,777734391,1
266,2024-05-31T14:10:02.960702Z,4d788429a9a96fca,1,23948,344976510,0
267,2024-05-31T14:10:02.968370Z,243ac13b0e524d07,1,66761,286336322,1
268,2024-05-31T14:10:03.044963Z,6b9e8eae9ba4601a,0,65466,777834145,1
269,2024-05-31T14:10:03.053492Z,4d788429a9a96fca,0,64914,345063255,1
270,2024-05-31T14:10:03.062859Z,defe4df80cb89ccd,0,66592,195655979,1
271,2024-05-31T14:10:03.070649Z,6b9e8eae9ba4601a,1,22623,777846984,1
272,2024-05-31T14:10:03.076187Z,243ac13b0e524d07,0,66014,286436096,0
273,2024-05-31T14:10:03.080016Z,243ac13b0e524d07,1,65843,286456047,0
274,2024-05-31T14:10:03.084073Z,243ac13b0e524d07,1,24042,286469059,1
275,2024-05-31T14:10:03.095670Z,defe4df80cb89ccd,0,23339,195708709,1
276,2024-05-31T14:10:03.189586Z,6b9e8eae9ba4601a,1,64140,777973781,0
277,2024-05-31T14:10:03.208399Z,4d788429a9a96fca,0,63401,345222839,0
278,2024-05-31T14:10:03.217698Z,243ac13b0e524d07,0,64557,286595690,0
279,2024-05-31T14:10:03.235883Z,6b9e8eae9ba4601a,1,20737,778026486,1
280,2024-05-31T14:10:03.238842Z,defe4df80cb89ccd,1,21876,195848323,1
281,2024-05-31T14:10:03.242141Z,6b9e8eae9ba4601a,1,63526,778033618,0
282,2024-05-31T14:10:03.246030Z,4d788429a9a96fca,1,62969,345262727,0
283,2024-05-31T14:10:03.249455Z,defe4df80cb89ccd,1,64689,195855459,0
284,2024-05-31T14:10:03.252998Z,6b9e8eae9ba4601a,1,20496,778046425,1
285,2024-05-31T14:10:03.255560Z,243ac13b0e524d07,1,64138,286635579,0
286,2024-05-31T14:10:03.272469Z,6b9e8eae9ba4601a,0,20242,778066363,1
287,2024-05-31T14:10:03.279635Z,6b9e8eae9ba4601a,0,63086,778073503,0
288,2024-05-31T14:10:03.296247Z,4d788429a9a96fca,1,20496,345315587,1
289,2024-05-31T14:10:03.303202Z,defe4df80cb89ccd,1,21144,195908141,1
290,2024-05-31T14:10:03.316554Z,4d788429a9a96fca,0,20226,345335521,1
291,2024-05-31T14:10:03.322451Z,6b9e8eae9ba4601a,0,62640,778113388,0
292,2024-05-31T14:10:03.342329Z,243ac13b0e524d07,0,21134,286728310,1
293,2024-05-31T14:10:03.353029Z,defe4df80cb89ccd,1,20344,195967946,1
294,2024-05-31T14:10:03.360808Z,243ac13b0e524d07,1,20853,286748243,1
295,2024-05-31T14:10:03.363840Z,6b9e8eae9ba4601a,1,62172,778153270,0
296,2024-05-31T14:10:03.396362Z,6b9e8eae9ba4601a,1,18619,778185970,1
297,2024-05-31T14:10:03.418384Z,6b9e8eae9ba4601a,1,18367,778205907,1
298,2024-05-31T14:10:03.428087Z,243ac13b0e524d07,1,62434,286795132,0
299,2024-05-31T14:10:03.445484Z,243ac13b0e524d07,1,19768,286827980,1
300,2024-05-31T14:10:03.503026Z,6b9e8eae9ba4601a,1,60600,778292865,0
301,2024-05-31T14:10:03.512470Z,defe4df80cb89ccd,1,61803,196114714,0
302,2024-05-31T14:10:03.520260Z,defe4df80cb89ccd,0,18416,196127463,1
303,2024-05-31T14:10:03.527866Z,243ac13b0e524d07,1,61296,286894841,0
304,2024-05-31T14:10:03.536258Z,defe4df80cb89ccd,0,61581,196134657,0
305,2024-05-31T14:10:03.541078Z,243ac13b0e524d07,0,61077,286914785,0
306,2024-05-31T14:10:03.579348Z,6b9e8eae9ba4601a,1,59752,778372642,0
307,2024-05-31T14:10:03.582242Z,defe4df80cb89ccd,1,60973,196194494,0
308,2024-05-31T14:10:03.597870Z,243ac13b0e524d07,1,60463,286974621,0
309,2024-05-31T14:10:03.616184Z,6b9e8eae9ba4601a,0,16455,778405384,1
310,2024-05-31T14:10:03.624147Z,6b9e8eae9ba4601a,0,59396,778412542,0
311,2024-05-31T14:10:03.631576Z,243ac13b0e524d07,0,18069,287007514,1
312,2024-05-31T14:10:03.637105Z,defe4df80cb89ccd,0,60629,196234396,0
313,2024-05-31T14:10:03.640878Z,6b9e8eae9ba4601a,1,16318,778425341,1
314,2024-05-31T14:10:03.644270Z,defe4df80cb89ccd,1,17423,196247175,1
315,2024-05-31T14:10:03.647066Z,6b9e8eae9ba4601a,1,59243,778432496,0
316,2024-05-31T14:10:03.652070Z,243ac13b0e524d07,1,59960,287034476,0
317,2024-05-31T14:10:03.658292Z,defe4df80cb89ccd,1,60323,196274305,0
318,2024-05-31T14:10:03.676893Z,defe4df80cb89ccd,0,17152,196287089,1
319,2024-05-31T14:10:03.756958Z,243ac13b0e524d07,0,59175,287134244,0
320,2024-05-31T14:10:03.874989Z,243ac13b0e524d07,0,58197,287253958,0
321,2024-05-31T14:10:03.904273Z,4d788429a9a96fca,1,56498,345920973,1
322,2024-05-31T14:10:03.916304Z,243ac13b0e524d07,1,57805,287293852,0
323,2024-05-31T14:10:04.037007Z,243ac13b0e524d07,1,56253,287413471,1
